Freq.	V(vo)/V(vi)
4.13018974788524e+002	3.10844701143040e+001,-1.66478498827276e-002
4.13971081856102e+002	3.10844700754484e+001,-1.66862271205814e-002
4.14925383757146e+002	3.10844700364128e+001,-1.67246928269684e-002
4.15881885551270e+002	3.10844699972084e+001,-1.67632472058411e-002
4.16840592309752e+002	3.10844699578101e+001,-1.68018904615848e-002
4.17801509115558e+002	3.10844699182408e+001,-1.68406227991057e-002
4.18764641063375e+002	3.10844698784995e+001,-1.68794444237575e-002
4.19729993259633e+002	3.10844698385503e+001,-1.69183555413301e-002
4.20697570822531e+002	3.10844697984274e+001,-1.69573563581623e-002
4.21667378882071e+002	3.10844697581301e+001,-1.69964470810313e-002
4.22639422580078e+002	3.10844697176338e+001,-1.70356279171659e-002
4.23613707070231e+002	3.10844696769378e+001,-1.70748990742975e-002
4.24590237518090e+002	3.10844696360644e+001,-1.71142607606615e-002
4.25569019101121e+002	3.10844695950247e+001,-1.71537131849614e-002
4.26550057008727e+002	3.10844695537833e+001,-1.71932565563308e-002
4.27533356442274e+002	3.10844695123507e+001,-1.72328910844360e-002
4.28518922615117e+002	3.10844694707252e+001,-1.72726169794134e-002
4.29506760752630e+002	3.10844694288829e+001,-1.73124344518591e-002
4.30496876092232e+002	3.10844693868938e+001,-1.73523437129568e-002
4.31489273883417e+002	3.10844693446864e+001,-1.73923449742233e-002
4.32483959387778e+002	3.10844693022823e+001,-1.74324384477650e-002
4.33480937879040e+002	3.10844692596588e+001,-1.74726243461271e-002
4.34480214643082e+002	3.10844692168840e+001,-1.75129028824464e-002
4.35481794977971e+002	3.10844691738875e+001,-1.75532742701974e-002
4.36485684193987e+002	3.10844691307026e+001,-1.75937387234619e-002
4.37491887613649e+002	3.10844690873181e+001,-1.76342964567648e-002
4.38500410571748e+002	3.10844690437197e+001,-1.76749476851238e-002
4.39511258415372e+002	3.10844689999428e+001,-1.77156926241059e-002
4.40524436503937e+002	3.10844689559390e+001,-1.77565314896826e-002
4.41539950209211e+002	3.10844689117430e+001,-1.77974644984156e-002
4.42557804915348e+002	3.10844688673184e+001,-1.78384918672864e-002
4.43578006018910e+002	3.10844688227223e+001,-1.78796138138821e-002
4.44600558928904e+002	3.10844687779195e+001,-1.79208305561866e-002
4.45625469066802e+002	3.10844687329093e+001,-1.79621423127256e-002
4.46652741866577e+002	3.10844686876775e+001,-1.80035493025142e-002
4.47682382774726e+002	3.10844686422478e+001,-1.80450517451139e-002
4.48714397250303e+002	3.10844685966074e+001,-1.80866498605515e-002
4.49748790764946e+002	3.10844685507434e+001,-1.81283438693610e-002
4.50785568802907e+002	3.10844685046667e+001,-1.81701339926116e-002
4.51824736861079e+002	3.10844684583876e+001,-1.82120204518820e-002
4.52866300449028e+002	3.10844684118935e+001,-1.82540034692352e-002
4.53910265089021e+002	3.10844683652076e+001,-1.82960832672865e-002
4.54956636316053e+002	3.10844683182813e+001,-1.83382600690831e-002
4.56005419677882e+002	3.10844682711371e+001,-1.83805340982672e-002
4.57056620735052e+002	3.10844682237744e+001,-1.84229055789703e-002
4.58110245060927e+002	3.10844681762033e+001,-1.84653747358532e-002
4.59166298241717e+002	3.10844681284000e+001,-1.85079417940547e-002
4.60224785876512e+002	3.10844680803864e+001,-1.85506069792863e-002
4.61285713577308e+002	3.10844680321616e+001,-1.85933705177530e-002
4.62349086969037e+002	3.10844679837006e+001,-1.86362326361534e-002
4.63414911689601e+002	3.10844679350037e+001,-1.86791935617371e-002
4.64483193389894e+002	3.10844678860923e+001,-1.87222535223038e-002
4.65553937733841e+002	3.10844678369658e+001,-1.87654127461518e-002
4.66627150398421e+002	3.10844677876343e+001,-1.88086714621188e-002
4.67702837073701e+002	3.10844677380036e+001,-1.88520298994457e-002
4.68781003462865e+002	3.10844676882013e+001,-1.88954882881653e-002
4.69861655282244e+002	3.10844676381565e+001,-1.89390468586049e-002
4.70944798261345e+002	3.10844675878668e+001,-1.89827058417049e-002
4.72030438142886e+002	3.10844675373562e+001,-1.90264654689681e-002
4.73118580682821e+002	3.10844674866227e+001,-1.90703259724012e-002
4.74209231650373e+002	3.10844674356305e+001,-1.91142875845045e-002
4.75302396828065e+002	3.10844673844239e+001,-1.91583505384116e-002
4.76398082011750e+002	3.10844673329572e+001,-1.92025150676830e-002
4.77496293010641e+002	3.10844672812866e+001,-1.92467814065426e-002
4.78597035647346e+002	3.10844672293645e+001,-1.92911497896278e-002
4.79700315757890e+002	3.10844671771659e+001,-1.93356204521447e-002
4.80806139191755e+002	3.10844671247722e+001,-1.93801936299701e-002
4.81914511811908e+002	3.10844670721473e+001,-1.94248695593822e-002
4.83025439494829e+002	3.10844670192429e+001,-1.94696484771891e-002
4.84138928130547e+002	3.10844669660924e+001,-1.95145306208444e-002
4.85254983622667e+002	3.10844669127310e+001,-1.95595162283508e-002
4.86373611888404e+002	3.10844668590980e+001,-1.96046055381429e-002
4.87494818858615e+002	3.10844668052285e+001,-1.96497987893216e-002
4.88618610477827e+002	3.10844667511080e+001,-1.96950962214796e-002
4.89744992704271e+002	3.10844666967488e+001,-1.97404980747929e-002
4.90873971509913e+002	3.10844666421135e+001,-1.97860045899312e-002
4.92005552880488e+002	3.10844665872129e+001,-1.98316160081780e-002
4.93139742815526e+002	3.10844665320925e+001,-1.98773325714167e-002
4.94276547328390e+002	3.10844664767167e+001,-1.99231545219866e-002
4.95415972446304e+002	3.10844664210837e+001,-1.99690821028288e-002
4.96558024210387e+002	3.10844663651685e+001,-2.00151155574145e-002
4.97702708675683e+002	3.10844663090056e+001,-2.00612551298510e-002
4.98850031911196e+002	3.10844662525944e+001,-2.01075010647639e-002
4.99999999999919e+002	3.10844661959449e+001,-2.01538536073571e-002
5.01152619038869e+002	3.10844661390083e+001,-2.02003130033251e-002
5.02307895139116e+002	3.10844660817964e+001,-2.02468794990043e-002
5.03465834425821e+002	3.10844660243303e+001,-2.02935533413125e-002
5.04626443038261e+002	3.10844659666085e+001,-2.03403347777075e-002
5.05789727129867e+002	3.10844659086078e+001,-2.03872240561884e-002
5.06955692868258e+002	3.10844658503615e+001,-2.04342214253998e-002
5.08124346435266e+002	3.10844657918212e+001,-2.04813271344546e-002
5.09295694026976e+002	3.10844657330088e+001,-2.05285414331301e-002
5.10469741853757e+002	3.10844656739474e+001,-2.05758645717803e-002
5.11646496140294e+002	3.10844656146001e+001,-2.06232968012597e-002
5.12825963125621e+002	3.10844655549888e+001,-2.06708383730771e-002
5.14008149063154e+002	3.10844654951010e+001,-2.07184895392760e-002
5.15193060220725e+002	3.10844654349121e+001,-2.07662505524651e-002
5.16380702880615e+002	3.10844653744670e+001,-2.08141216659269e-002
5.17571083339588e+002	3.10844653137532e+001,-2.08621031334519e-002
5.18764207908922e+002	3.10844652527221e+001,-2.09101952093690e-002
5.19960082914445e+002	3.10844651914431e+001,-2.09583981487475e-002
5.21158714696567e+002	3.10844651298795e+001,-2.10067122071060e-002
5.22360109610315e+002	3.10844650680067e+001,-2.10551376405672e-002
5.23564274025365e+002	3.10844650058820e+001,-2.11036747059532e-002
5.24771214326076e+002	3.10844649434570e+001,-2.11523236605377e-002
5.25980936911526e+002	3.10844648807070e+001,-2.12010847622190e-002
5.27193448195544e+002	3.10844648177133e+001,-2.12499582696304e-002
5.28408754606743e+002	3.10844647544388e+001,-2.12989444418451e-002
5.29626862588558e+002	3.10844646908231e+001,-2.13480435385012e-002
5.30847778599276e+002	3.10844646269480e+001,-2.13972558200253e-002
5.32071509112071e+002	3.10844645627762e+001,-2.14465815472858e-002
5.33298060615042e+002	3.10844644982949e+001,-2.14960209817846e-002
5.34527439611242e+002	3.10844644335376e+001,-2.15455743856890e-002
5.35759652618716e+002	3.10844643684563e+001,-2.15952420216605e-002
5.36994706170535e+002	3.10844643030843e+001,-2.16450241530766e-002
5.38232606814830e+002	3.10844642374211e+001,-2.16949210438749e-002
5.39473361114827e+002	3.10844641714533e+001,-2.17449329585850e-002
5.40716975648881e+002	3.10844641051551e+001,-2.17950601623298e-002
5.41963457010513e+002	3.10844640385614e+001,-2.18453029209243e-002
5.43212811808444e+002	3.10844639716704e+001,-2.18956615007480e-002
5.44465046666628e+002	3.10844639044685e+001,-2.19461361687778e-002
5.45720168224289e+002	3.10844638369787e+001,-2.19967271926555e-002
5.46978183135958e+002	3.10844637691405e+001,-2.20474348405255e-002
5.48239098071503e+002	3.10844637009869e+001,-2.20982593812799e-002
5.49502919716171e+002	3.10844636325403e+001,-2.21492010844154e-002
5.50769654770617e+002	3.10844635637765e+001,-2.22002602199848e-002
5.52039309950946e+002	3.10844634946811e+001,-2.22514370586784e-002
5.53311891988743e+002	3.10844634252895e+001,-2.23027318718778e-002
5.54587407631110e+002	3.10844633555637e+001,-2.23541449314903e-002
5.55865863640705e+002	3.10844632855138e+001,-2.24056765101159e-002
5.57147266795774e+002	3.10844632151395e+001,-2.24573268809676e-002
5.58431623890189e+002	3.10844631444380e+001,-2.25090963178868e-002
5.59718941733484e+002	3.10844630734205e+001,-2.25609850953639e-002
5.61009227150890e+002	3.10844630020968e+001,-2.26129934885215e-002
5.62302486983371e+002	3.10844629303948e+001,-2.26651217729996e-002
5.63598728087663e+002	3.10844628583835e+001,-2.27173702252743e-002
5.64897957336306e+002	3.10844627860498e+001,-2.27697391223419e-002
5.66200181617686e+002	3.10844627133682e+001,-2.28222287418202e-002
5.67505407836064e+002	3.10844626403734e+001,-2.28748393620516e-002
5.68813642911622e+002	3.10844625670163e+001,-2.29275712619015e-002
5.70124893780491e+002	3.10844624933302e+001,-2.29804247209964e-002
5.71439167394792e+002	3.10844624193254e+001,-2.30334000195738e-002
5.72756470722674e+002	3.10844623449539e+001,-2.30864974384327e-002
5.74076810748347e+002	3.10844622702366e+001,-2.31397172591205e-002
5.75400194472123e+002	3.10844621951378e+001,-2.31930597637680e-002
5.76726628910451e+002	3.10844621197375e+001,-2.32465252352701e-002
5.78056121095954e+002	3.10844620439991e+001,-2.33001139570599e-002
5.79388678077467e+002	3.10844619678858e+001,-2.33538262132046e-002
5.80724306920076e+002	3.10844618914306e+001,-2.34076622885289e-002
5.82063014705150e+002	3.10844618146204e+001,-2.34616224684459e-002
5.83404808530385e+002	3.10844617374774e+001,-2.35157070390784e-002
5.84749695509839e+002	3.10844616599529e+001,-2.35699162871046e-002
5.86097682773968e+002	3.10844615820918e+001,-2.36242505000021e-002
5.87448777469668e+002	3.10844615038463e+001,-2.36787099657731e-002
5.88802986760306e+002	3.10844614252488e+001,-2.37332949732039e-002
5.90160317825767e+002	3.10844613463106e+001,-2.37880058117137e-002
5.91520777862485e+002	3.10844612669817e+001,-2.38428427712994e-002
5.92884374083482e+002	3.10844611872854e+001,-2.38978061427334e-002
5.94251113718411e+002	3.10844611072425e+001,-2.39528962174568e-002
5.95621004013589e+002	3.10844610268049e+001,-2.40081132874781e-002
5.96994052232038e+002	3.10844609460281e+001,-2.40634576456362e-002
5.98370265653523e+002	3.10844608648302e+001,-2.41189295852350e-002
5.99749651574590e+002	3.10844607833140e+001,-2.41745294005364e-002
6.01132217308607e+002	3.10844607013959e+001,-2.42302573861972e-002
6.02517970185799e+002	3.10844606190980e+001,-2.42861138377135e-002
6.03906917553290e+002	3.10844605364172e+001,-2.43420990512258e-002
6.05299066775141e+002	3.10844604533415e+001,-2.43982133235415e-002
6.06694425232388e+002	3.10844603699036e+001,-2.44544569522221e-002
6.08093000323083e+002	3.10844602860786e+001,-2.45108302354262e-002
6.09494799462332e+002	3.10844602018759e+001,-2.45673334720533e-002
6.10899830082334e+002	3.10844601172708e+001,-2.46239669616379e-002
6.12308099632423e+002	3.10844600322613e+001,-2.46807310044408e-002
6.13719615579102e+002	3.10844599468925e+001,-2.47376259014882e-002
6.15134385406089e+002	3.10844598611159e+001,-2.47946519543545e-002
6.16552416614352e+002	3.10844597749172e+001,-2.48518094653629e-002
6.17973716722153e+002	3.10844596883540e+001,-2.49090987376450e-002
6.19398293265082e+002	3.10844596014003e+001,-2.49665200749016e-002
6.20826153796102e+002	3.10844595140197e+001,-2.50240737815158e-002
6.22257305885589e+002	3.10844594262335e+001,-2.50817601626642e-002
6.23691757121368e+002	3.10844593380519e+001,-2.51395795242086e-002
6.25129515108756e+002	3.10844592494492e+001,-2.51975321726599e-002
6.26570587470604e+002	3.10844591604586e+001,-2.52556184153287e-002
6.28014981847333e+002	3.10844590710667e+001,-2.53138385601597e-002
6.29462705896979e+002	3.10844589812361e+001,-2.53721929157699e-002
6.30913767295230e+002	3.10844588909886e+001,-2.54306817915811e-002
6.32368173735470e+002	3.10844588003459e+001,-2.54893054977289e-002
6.33825932928817e+002	3.10844587092595e+001,-2.55480643449509e-002
6.35287052604165e+002	3.10844586177614e+001,-2.56069586448317e-002
6.36751540508225e+002	3.10844585258622e+001,-2.56659887096382e-002
6.38219404405565e+002	3.10844584335252e+001,-2.57251548522809e-002
6.39690652078655e+002	3.10844583407475e+001,-2.57844573864474e-002
6.41165291327904e+002	3.10844582475629e+001,-2.58438966266068e-002
6.42643329971700e+002	3.10844581539332e+001,-2.59034728878375e-002
6.44124775846459e+002	3.10844580598694e+001,-2.59631864860220e-002
6.45609636806659e+002	3.10844579653930e+001,-2.60230377377897e-002
6.47097920724885e+002	3.10844578704657e+001,-2.60830269604028e-002
6.48589635491870e+002	3.10844577750979e+001,-2.61431544719333e-002
6.50084789016536e+002	3.10844576793111e+001,-2.62034205912049e-002
6.51583389226041e+002	3.10844575830441e+001,-2.62638256376409e-002
6.53085444065811e+002	3.10844574863190e+001,-2.63243699315582e-002
6.54590961499594e+002	3.10844573892037e+001,-2.63850537940252e-002
6.56099949509492e+002	3.10844572916259e+001,-2.64458775466819e-002
6.57612416096009e+002	3.10844571935717e+001,-2.65068415119849e-002
6.59128369278093e+002	3.10844570950860e+001,-2.65679460132323e-002
6.60647817093177e+002	3.10844569961311e+001,-2.66291913743302e-002
6.62170767597221e+002	3.10844568967526e+001,-2.66905779200691e-002
6.63697228864758e+002	3.10844567968886e+001,-2.67521059758106e-002
6.65227208988934e+002	3.10844566965609e+001,-2.68137758678045e-002
6.66760716081550e+002	3.10844565957683e+001,-2.68755879230138e-002
6.68297758273109e+002	3.10844564945432e+001,-2.69375424692139e-002
6.69838343712855e+002	3.10844563928125e+001,-2.69996398347568e-002
6.71382480568819e+002	3.10844562906338e+001,-2.70618803489715e-002
6.72930177027861e+002	3.10844561879686e+001,-2.71242643417850e-002
6.74481441295714e+002	3.10844560848267e+001,-2.71867921439658e-002
6.76036281597025e+002	3.10844559812418e+001,-2.72494640870854e-002
6.77594706175404e+002	3.10844558771758e+001,-2.73122805033582e-002
6.79156723293463e+002	3.10844557725798e+001,-2.73752417257445e-002
6.80722341232861e+002	3.10844556675451e+001,-2.74383480882140e-002
6.82291568294347e+002	3.10844555619995e+001,-2.75015999252238e-002
6.83864412797809e+002	3.10844554559876e+001,-2.75649975722044e-002
6.85440883082311e+002	3.10844553494719e+001,-2.76285413652171e-002
6.87020987506142e+002	3.10844552424852e+001,-2.76922316412201e-002
6.88604734446857e+002	3.10844551349784e+001,-2.77560687378057e-002
6.90192132301326e+002	3.10844550269962e+001,-2.78200529935080e-002
6.91783189485774e+002	3.10844549185132e+001,-2.78841847475185e-002
6.93377914435827e+002	3.10844548095144e+001,-2.79484643398303e-002
6.94976315606559e+002	3.10844547000099e+001,-2.80128921112625e-002
6.96578401472534e+002	3.10844545900208e+001,-2.80774684034402e-002
6.98184180527851e+002	3.10844544795325e+001,-2.81421935587138e-002
6.99793661286191e+002	3.10844543684958e+001,-2.82070679201602e-002
7.01406852280861e+002	3.10844542569683e+001,-2.82720918318358e-002
7.03023762064838e+002	3.10844541449227e+001,-2.83372656384421e-002
7.04644399210818e+002	3.10844540323686e+001,-2.84025896855391e-002
7.06268772311258e+002	3.10844539192917e+001,-2.84680643194413e-002
7.07896889978421e+002	3.10844538056788e+001,-2.85336898872619e-002
7.09528760844426e+002	3.10844536915734e+001,-2.85994667370186e-002
7.11164393561290e+002	3.10844535769030e+001,-2.86653952173212e-002
7.12803796800973e+002	3.10844534617479e+001,-2.87314756778576e-002
7.14446979255431e+002	3.10844533460230e+001,-2.87977084688252e-002
7.16093949636650e+002	3.10844532297609e+001,-2.88640939414404e-002
7.17744716676706e+002	3.10844531129822e+001,-2.89306324477084e-002
7.19399289127801e+002	3.10844529956385e+001,-2.89973243403185e-002
7.21057675762312e+002	3.10844528777971e+001,-2.90641699729858e-002
7.22719885372841e+002	3.10844527593847e+001,-2.91311696999839e-002
7.24385926772258e+002	3.10844526404114e+001,-2.91983238765541e-002
7.26055808793748e+002	3.10844525209330e+001,-2.92656328588417e-002
7.27729540290860e+002	3.10844524008651e+001,-2.93330970035549e-002
7.29407130137550e+002	3.10844522802510e+001,-2.94007166684606e-002
7.31088587228235e+002	3.10844521590889e+001,-2.94684922120654e-002
7.32773920477831e+002	3.10844520373524e+001,-2.95364239936576e-002
7.34463138821809e+002	3.10844519150751e+001,-2.96045123734642e-002
7.36156251216234e+002	3.10844517922179e+001,-2.96727577124095e-002
7.37853266637822e+002	3.10844516688023e+001,-2.97411603723606e-002
7.39554194083978e+002	3.10844515448024e+001,-2.98097207159308e-002
7.41259042572851e+002	3.10844514202620e+001,-2.98784391067008e-002
7.42967821143377e+002	3.10844512950964e+001,-2.99473159088473e-002
7.44680538855331e+002	3.10844511693977e+001,-3.00163514877182e-002
7.46397204789371e+002	3.10844510430907e+001,-3.00855462091916e-002
7.48117828047089e+002	3.10844509161986e+001,-3.01549004401698e-002
7.49842417751059e+002	3.10844507887640e+001,-3.02244145484427e-002
7.51570983044883e+002	3.10844506606907e+001,-3.02940889023817e-002
7.53303533093243e+002	3.10844505320591e+001,-3.03639238715426e-002
7.55040077081945e+002	3.10844504028291e+001,-3.04339198261075e-002
7.56780624217975e+002	3.10844502729999e+001,-3.05040771371817e-002
7.58525183729539e+002	3.10844501425684e+001,-3.05743961767245e-002
7.60273764866118e+002	3.10844500115311e+001,-3.06448773175520e-002
7.62026376898515e+002	3.10844498798859e+001,-3.07155209333413e-002
7.63783029118906e+002	3.10844497476413e+001,-3.07863273986518e-002
7.65543730840884e+002	3.10844496147590e+001,-3.08572970888165e-002
7.67308491399516e+002	3.10844494813188e+001,-3.09284303802612e-002
7.69077320151386e+002	3.10844493472244e+001,-3.09997276499379e-002
7.70850226474648e+002	3.10844492125191e+001,-3.10711892759399e-002
7.72627219769075e+002	3.10844490772126e+001,-3.11428156371656e-002
7.74408309456108e+002	3.10844489412300e+001,-3.12146071132234e-002
7.76193504978908e+002	3.10844488046638e+001,-3.12865640849214e-002
7.77982815802404e+002	3.10844486674527e+001,-3.13586869336455e-002
7.79776251413343e+002	3.10844485296270e+001,-3.14309760418432e-002
7.81573821320343e+002	3.10844483911382e+001,-3.15034317926842e-002
7.83375535053940e+002	3.10844482520071e+001,-3.15760545703596e-002
7.85181402166642e+002	3.10844481122420e+001,-3.16488447599227e-002
7.86991432232975e+002	3.10844479718513e+001,-3.17218027473145e-002
7.88805634849539e+002	3.10844478307859e+001,-3.17949289192496e-002
7.90624019635056e+002	3.10844476890889e+001,-3.18682236635201e-002
7.92446596230421e+002	3.10844475467342e+001,-3.19416873686719e-002
7.94273374298753e+002	3.10844474037072e+001,-3.20153204241701e-002
7.96104363525448e+002	3.10844472600160e+001,-3.20891232204239e-002
7.97939573618229e+002	3.10844471156938e+001,-3.21630961487917e-002
7.99779014307197e+002	3.10844469707010e+001,-3.22372396013894e-002
8.01622695344883e+002	3.10844468250122e+001,-3.23115539712626e-002
8.03470626506301e+002	3.10844466786471e+001,-3.23860396524564e-002
8.05322817588997e+002	3.10844465316375e+001,-3.24606970399488e-002
8.07179278413105e+002	3.10844463839108e+001,-3.25355265294407e-002
8.09040018821394e+002	3.10844462355335e+001,-3.26105285177511e-002
8.10905048679326e+002	3.10844460864676e+001,-3.26857034024787e-002
8.12774377875102e+002	3.10844459366859e+001,-3.27610515821350e-002
8.14648016319721e+002	3.10844457862567e+001,-3.28365734563452e-002
8.16525973947027e+002	3.10844456351054e+001,-3.29122694253630e-002
8.18408260713764e+002	3.10844454832879e+001,-3.29881398906330e-002
8.20294886599629e+002	3.10844453307419e+001,-3.30641852542817e-002
8.22185861607324e+002	3.10844451774763e+001,-3.31404059195084e-002
8.24081195762612e+002	3.10844450235352e+001,-3.32168022905159e-002
8.25980899114365e+002	3.10844448688781e+001,-3.32933747722655e-002
8.27884981734621e+002	3.10844447134930e+001,-3.33701237707047e-002
8.29793453718637e+002	3.10844445574213e+001,-3.34470496928355e-002
8.31706325184941e+002	3.10844444005896e+001,-3.35241529463539e-002
8.33623606275388e+002	3.10844442430417e+001,-3.36014339401424e-002
8.35545307155210e+002	3.10844440847866e+001,-3.36788930839521e-002
8.37471438013074e+002	3.10844439257965e+001,-3.37565307884035e-002
8.39402009061135e+002	3.10844437660686e+001,-3.38343474651137e-002
8.41337030535089e+002	3.10844436055990e+001,-3.39123435266482e-002
8.43276512694225e+002	3.10844434443968e+001,-3.39905193865495e-002
8.45220465821486e+002	3.10844432824341e+001,-3.40688754592367e-002
8.47168900223518e+002	3.10844431197317e+001,-3.41474121601861e-002
8.49121826230725e+002	3.10844429562981e+001,-3.42261299058063e-002
8.51079254197328e+002	3.10844427920699e+001,-3.43050291133127e-002
8.53041194501414e+002	3.10844426271153e+001,-3.43841102011631e-002
8.55007657544996e+002	3.10844424613827e+001,-3.44633735885241e-002
8.56978653754064e+002	3.10844422949169e+001,-3.45428196957346e-002
8.58954193578645e+002	3.10844421276429e+001,-3.46224489438448e-002
8.60934287492854e+002	3.10844419596152e+001,-3.47022617551568e-002
8.62918945994952e+002	3.10844417908085e+001,-3.47822585527696e-002
8.64908179607401e+002	3.10844416212413e+001,-3.48624397608571e-002
8.66901998876919e+002	3.10844414508755e+001,-3.49428058044441e-002
8.68900414374537e+002	3.10844412796957e+001,-3.50233571095859e-002
8.70903436695656e+002	3.10844411077563e+001,-3.51040941034743e-002
8.72911076460100e+002	3.10844409350190e+001,-3.51850172140804e-002
8.74923344312176e+002	3.10844407615027e+001,-3.52661268704899e-002
8.76940250920728e+002	3.10844405871582e+001,-3.53474235026236e-002
8.78961806979194e+002	3.10844404120161e+001,-3.54289075415734e-002
8.80988023205661e+002	3.10844402360611e+001,-3.55105794193218e-002
8.83018910342929e+002	3.10844400593130e+001,-3.55924395689252e-002
8.85054479158557e+002	3.10844398817326e+001,-3.56744884243070e-002
8.87094740444928e+002	3.10844397033165e+001,-3.57567264204701e-002
8.89139705019307e+002	3.10844395241188e+001,-3.58391539935509e-002
8.91189383723889e+002	3.10844393440775e+001,-3.59217715804287e-002
8.93243787425870e+002	3.10844391632012e+001,-3.60045796191479e-002
8.95302927017491e+002	3.10844389814848e+001,-3.60875785487350e-002
8.97366813416107e+002	3.10844387989252e+001,-3.61707688092296e-002
8.99435457564237e+002	3.10844386155419e+001,-3.62541508417392e-002
9.01508870429627e+002	3.10844384312840e+001,-3.63377250882271e-002
9.03587063005306e+002	3.10844382461940e+001,-3.64214919918891e-002
9.05670046309643e+002	3.10844380602684e+001,-3.65054519968370e-002
9.07757831386409e+002	3.10844378734562e+001,-3.65896055480973e-002
9.09850429304833e+002	3.10844376857772e+001,-3.66739530918845e-002
9.11947851159660e+002	3.10844374972625e+001,-3.67584950754690e-002
9.14050108071212e+002	3.10844373078373e+001,-3.68432319469075e-002
9.16157211185446e+002	3.10844371175685e+001,-3.69281641556165e-002
9.18269171674013e+002	3.10844369264276e+001,-3.70132921518291e-002
9.20386000734317e+002	3.10844367343880e+001,-3.70986163868186e-002
9.22507709589575e+002	3.10844365414457e+001,-3.71841373129513e-002
9.24634309488877e+002	3.10844363476424e+001,-3.72698553837456e-002
9.26765811707243e+002	3.10844361529168e+001,-3.73557710535203e-002
9.28902227545687e+002	3.10844359573226e+001,-3.74418847779146e-002
9.31043568331271e+002	3.10844357608083e+001,-3.75281970133702e-002
9.33189845417171e+002	3.10844355633937e+001,-3.76147082175473e-002
9.35341070182736e+002	3.10844353650278e+001,-3.77014188490255e-002
9.37497254033545e+002	3.10844351658004e+001,-3.77883293676820e-002
9.39658408401470e+002	3.10844349656356e+001,-3.78754402341562e-002
9.41824544744735e+002	3.10844347645421e+001,-3.79627519103157e-002
9.43995674547981e+002	3.10844345625392e+001,-3.80502648591196e-002
9.46171809322322e+002	3.10844343595861e+001,-3.81379795444526e-002
9.48352960605407e+002	3.10844341556915e+001,-3.82258964313835e-002
9.50539139961483e+002	3.10844339508623e+001,-3.83140159860517e-002
9.52730358981456e+002	3.10844337450708e+001,-3.84023386755865e-002
9.54926629282951e+002	3.10844335383826e+001,-3.84908649684207e-002
9.57127962510375e+002	3.10844333306878e+001,-3.85795953336412e-002
9.59334370334976e+002	3.10844331220649e+001,-3.86685302418717e-002
9.61545864454910e+002	3.10844329124495e+001,-3.87576701644771e-002
9.63762456595298e+002	3.10844327018972e+001,-3.88470155741968e-002
9.65984158508292e+002	3.10844324903784e+001,-3.89365669446570e-002
9.68210981973133e+002	3.10844322778548e+001,-3.90263247505493e-002
9.70442938796218e+002	3.10844320643443e+001,-3.91162894678010e-002
9.72680040811160e+002	3.10844318498791e+001,-3.92064615734679e-002
9.74922299878851e+002	3.10844316344174e+001,-3.92968415455289e-002
9.77169727887525e+002	3.10844314179443e+001,-3.93874298631257e-002
9.79422336752822e+002	3.10844312004782e+001,-3.94782270065897e-002
9.81680138417850e+002	3.10844309820380e+001,-3.95692334573600e-002
9.83943144853249e+002	3.10844307625600e+001,-3.96604496977812e-002
9.86211368057253e+002	3.10844305420403e+001,-3.97518762114559e-002
9.88484820055756e+002	3.10844303205440e+001,-3.98435134832769e-002
9.90763512902374e+002	3.10844300979960e+001,-3.99353619989027e-002
9.93047458678510e+002	3.10844298744618e+001,-4.00274222454646e-002
9.95336669493418e+002	3.10844296498786e+001,-4.01196947108928e-002
9.97631157484264e+002	3.10844294242769e+001,-4.02121798844782e-002
9.99930934816195e+002	3.10844291975686e+001,-4.03048782563414e-002
1.00223601368240e+003	3.10844289698555e+001,-4.03977903182106e-002
1.00454640630419e+003	3.10844287411089e+001,-4.04909165626189e-002
1.00686212493102e+003	3.10844285112882e+001,-4.05842574832047e-002
1.00918318184060e+003	3.10844282804134e+001,-4.06778135748954e-002
1.01150958933896e+003	3.10844280484666e+001,-4.07715853336666e-002
1.01384135976046e+003	3.10844278154432e+001,-4.08655732566690e-002
1.01617850546793e+003	3.10844275813613e+001,-4.09597778422586e-002
1.01852103885268e+003	3.10844273461937e+001,-4.10541995898214e-002
1.02086897233458e+003	3.10844271099345e+001,-4.11488389999523e-002
1.02322231836216e+003	3.10844268725779e+001,-4.12436965744005e-002
1.02558108941260e+003	3.10844266341438e+001,-4.13387728161350e-002
1.02794529799189e+003	3.10844263946026e+001,-4.14340682291596e-002
1.03031495663482e+003	3.10844261539382e+001,-4.15295833186719e-002
1.03269007790508e+003	3.10844259121798e+001,-4.16253185911550e-002
1.03507067439534e+003	3.10844256693231e+001,-4.17212745541696e-002
1.03745675872727e+003	3.10844254253153e+001,-4.18174517163214e-002
1.03984834355166e+003	3.10844251801755e+001,-4.19138505875747e-002
1.04224544154846e+003	3.10844249339331e+001,-4.20104716790989e-002
1.04464806542683e+003	3.10844246865474e+001,-4.21073155030565e-002
1.04705622792526e+003	3.10844244379666e+001,-4.22043825727946e-002
1.04946994181157e+003	3.10844241883026e+001,-4.23016734031742e-002
1.05188921988305e+003	3.10844239374794e+001,-4.23991885098492e-002
1.05431407496646e+003	3.10844236854686e+001,-4.24969284097519e-002
1.05674451991813e+003	3.10844234323237e+001,-4.25948936212257e-002
1.05918056762406e+003	3.10844231780039e+001,-4.26930846635578e-002
1.06162223099992e+003	3.10844229225035e+001,-4.27915020573255e-002
